CODIGO_ACTIVIDAD,ANIO,MES,ENTIDAD,K100W,M000W,H000W_I000W,REMUNERACION_MEDIA,J000W,ESTATUS
43,2012,11,Baja California,101.51744247,104.61171475,95.14949876,94.14338029,89.57695446,Cifras definitivas
43,2012,11,Baja California Sur,101.27417898,109.32211555,101.75935572,89.63810087,91.21515392,Cifras definitivas
43,2012,11,Campeche,94.59784407,98.40315351,102.54861076,69.39958726,71.16831261,Cifras definitivas
43,2012,11,Coahuila de Zaragoza,100.60196129,97.85279585,103.40457146,96.92874281,100.22875112,Cifras definitivas
43,2012,11,Colima,104.81731124,100.26509166,85.94513444,99.25957434,85.30877461,Cifras definitivas
43,2012,11,Chiapas,109.81167949,102.89056263,96.53176892,96.14540708,92.81086219,Cifras definitivas
43,2012,11,Chihuahua,99.43063864,100.38213821,96.96416845,100.30399983,97.25893936,Cifras definitivas
43,2012,11,Ciudad de México,102.42257799,102.49335525,94.72184213,101.33087742,95.98247374,Cifras definitivas
43,2012,11,Durango,109.8690568,113.05537433,98.85387073,94.96517406,93.8767504,Cifras definitivas
43,2012,11,Guanajuato,115.68152958,113.33807251,95.13994116,99.76278045,94.91425062,Cifras definitivas
43,2012,11,Guerrero,113.34384656,104.52902433,110.25803922,91.30371574,100.66968671,Cifras definitivas
43,2012,11,Hidalgo,89.30786677,101.63508529,113.81633468,99.53060322,113.28208447,Cifras definitivas
43,2012,11,Jalisco,97.783969,103.14654593,93.88462887,95.32840801,89.49872207,Cifras definitivas
43,2012,11,México,86.67462798,98.37561688,98.3242207,90.7906792,89.26922779,Cifras definitivas
43,2012,11,Michoacán de Ocampo,106.16111623,105.62543137,104.04698517,101.2499772,105.34754876,Cifras definitivas
43,2012,11,Morelos,93.48997765,100.9045767,98.57864082,89.09117589,87.82487028,Cifras definitivas
43,2012,11,Nayarit,111.25877121,109.7994498,128.14740607,70.01054589,89.71669853,Cifras definitivas
43,2012,11,Nuevo León,102.34940477,99.70268369,97.01039718,94.17505506,91.35959496,Cifras definitivas
43,2012,11,Oaxaca,95.23441954,108.68397802,100.66556771,98.14927472,98.8025246,Cifras definitivas
43,2012,11,Puebla,105.67170873,102.38437754,88.54695128,91.38183786,80.91583145,Cifras definitivas
43,2012,11,Querétaro de Arteaga,108.85460817,102.93615136,96.59460752,90.07596874,87.00852847,Cifras definitivas
43,2012,11,Quintana Roo,109.51640118,104.50313852,104.90840671,92.2398533,96.76736045,Cifras definitivas
43,2012,11,San Luis Potosí,89.28494793,94.9565967,94.29733118,96.23492927,90.74696996,Cifras definitivas
43,2012,11,Sinaloa,85.42968428,89.71790475,98.97975501,96.17264338,95.1914468,Cifras definitivas
43,2012,11,Sonora,96.05853866,101.59442663,91.4594949,95.26435917,87.12830172,Cifras definitivas
43,2012,11,Tabasco,110.60931861,104.0674438,101.58313801,98.46959683,100.02850645,Cifras definitivas
43,2012,11,Tamaulipas,104.30676437,104.791887,96.95916356,99.11837066,96.10434313,Cifras definitivas
43,2012,11,Tlaxcala,101.38617315,109.05703755,101.36805978,86.57271424,87.75708072,Cifras definitivas
43,2012,11,Veracruz de Ignacio de la Llave,105.19303161,110.54711911,106.22058395,103.94755616,110.41370115,Cifras definitivas
43,2012,11,Yucatán,104.61615824,103.9326119,98.35414845,98.88483831,97.25734067,Cifras definitivas
43,2012,11,Zacatecas,90.7052171,95.11463628,98.35307363,99.20746613,97.57359221,Cifras definitivas
43,2012,12,Aguascalientes,95.04086549,89.32853757,101.21523589,113.35162716,114.72911682,Cifras definitivas
43,2012,12,Baja California,102.03825392,103.99759526,94.51093454,118.53533162,112.02884967,Cifras definitivas
43,2012,12,Baja California Sur,108.66785037,113.07096306,101.95810179,110.27402251,112.43330012,Cifras definitivas
43,2012,12,Campeche,88.71449791,96.2641313,103.52715366,76.09834755,78.7824532,Cifras definitivas
43,2012,12,Coahuila de Zaragoza,101.32255895,94.8747369,103.29712186,118.72231081,122.63673007,Cifras definitivas
43,2012,12,Colima,96.29429074,94.3916052,85.28733509,121.50362183,103.6272011,Cifras definitivas
43,2012,12,Chiapas,109.42586761,106.99124351,96.54059241,112.23471602,108.35205974,Cifras definitivas
43,2012,12,Chihuahua,105.78860039,96.41506127,96.9234762,117.08034243,113.47833783,Cifras definitivas
43,2012,12,Ciudad de México,101.06980909,114.90893363,95.01966049,138.1301372,131.2507874,Cifras definitivas
43,2012,12,Durango,100.53612198,103.75338776,98.04024778,113.12760834,110.91058752,Cifras definitivas
43,2012,12,Guanajuato,112.5422744,112.82530943,95.05521801,119.54631701,113.63501226,Cifras definitivas
43,2012,12,Guerrero,129.76111868,115.04909348,110.68816095,108.9277116,120.57008073,Cifras definitivas
43,2012,12,Hidalgo,97.53526735,101.58001099,113.06476592,118.89314127,134.42625187,Cifras definitivas
43,2012,12,Jalisco,99.53631422,97.48992715,94.38747295,115.56732668,109.08107921,Cifras definitivas
43,2012,12,México,83.32957703,96.48025394,97.71896235,113.23102338,110.64818111,Cifras definitivas
43,2012,12,Michoacán de Ocampo,100.81514907,105.65639465,104.51456965,114.89346789,120.08041352,Cifras definitivas
43,2012,12,Morelos,98.02690319,95.49884418,98.37131154,108.67209705,106.90216715,Cifras definitivas
43,2012,12,Nayarit,113.74341622,112.32264404,127.37570682,92.60698678,117.95880397,Cifras definitivas
43,2012,12,Nuevo León,107.43681013,101.0236941,97.71152724,116.21042394,113.55098004,Cifras definitivas
43,2012,12,Oaxaca,97.41733587,110.82233243,101.12093248,109.88910435,111.12088701,Cifras definitivas
43,2012,12,Puebla,105.65625191,104.12889073,89.16551746,109.89727842,97.99047698,Cifras definitivas
43,2012,12,Querétaro de Arteaga,92.64491797,92.86136421,95.92622494,115.57059788,110.86251169,Cifras definitivas
43,2012,12,Quintana Roo,112.29355869,108.3224732,104.54395573,100.68971986,105.26501616,Cifras definitivas
43,2012,12,San Luis Potosí,95.35694613,89.77111216,92.37734346,119.24532462,110.15566308,Cifras definitivas
43,2012,12,Sinaloa,84.2593806,88.69681681,98.28589175,121.42312592,119.3418021,Cifras definitivas
43,2012,12,Sonora,92.17936578,94.48390132,91.16839886,118.86277875,108.36529223,Cifras definitivas
43,2012,12,Tabasco,110.37416207,103.99956702,101.98315493,115.98040538,118.28047651,Cifras definitivas
43,2012,12,Tamaulipas,108.49059366,98.69352893,96.80815808,121.27288853,117.40204964,Cifras definitivas
43,2012,12,Tlaxcala,103.91890583,120.25071426,98.7401051,111.23465284,109.83321312,Cifras definitivas
43,2012,12,Veracruz de Ignacio de la Llave,101.59445546,107.78433123,107.14544062,121.41980852,130.09578884,Cifras definitivas
43,2012,12,Yucatán,111.81657179,103.85134482,98.20332613,115.17078519,113.10154179,Cifras definitivas
43,2012,12,Zacatecas,100.72808923,99.62375692,97.53834166,112.28500626,109.52093304,Cifras definitivas
43,2013,1,Aguascalientes,99.01923503,97.39840297,97.291511,96.32812755,93.71909081,Cifras definitivas
43,2013,1,Baja California,94.15271291,95.34167502,98.18889654,93.63027383,91.9345327,Cifras definitivas
43,2013,1,Baja California Sur,96.91689084,97.21163218,97.50741605,93.76484846,91.4276809,Cifras definitivas
43,2013,1,Campeche,84.25216182,83.41610538,99.52822196,92.04716333,91.61290503,Cifras definitivas
43,2013,1,Coahuila de Zaragoza,95.50322161,99.15544754,99.33329151,94.04523472,93.41822716,Cifras definitivas
43,2013,1,Colima,105.29810655,108.6264974,98.3165466,102.9471828,101.21411495,Cifras definitivas
43,2013,1,Chiapas,95.30542608,98.5803964,97.00151394,96.30825137,93.42046188,Cifras definitivas
43,2013,1,Chihuahua,96.01889014,97.19076115,98.50081091,95.75517076,94.31961969,Cifras definitivas
43,2013,1,Ciudad de México,93.70661416,93.38548809,98.80948527,96.36510993,95.2178691,Cifras definitivas
43,2013,1,Durango,95.49392586,99.46184487,100.86259048,94.58877142,95.40468516,Cifras definitivas
43,2013,1,Guanajuato,94.31435759,102.82583276,98.15120991,100.02543722,98.17617685,Cifras definitivas
43,2013,1,Guerrero,101.11214859,99.98865697,102.31512643,100.05724617,102.37369792,Cifras definitivas
43,2013,1,Hidalgo,109.60174216,100.092939,100.34577812,100.42489993,100.77214726,Cifras definitivas
43,2013,1,Jalisco,96.81995607,99.15498996,99.18903949,97.7913569,96.99830761,Cifras definitivas
43,2013,1,México,92.8781068,93.64621857,100.06590013,98.58770646,98.65267589,Cifras definitivas
43,2013,1,Michoacán de Ocampo,95.03970057,97.78276209,101.31181086,96.50953194,97.77555446,Cifras definitivas
43,2013,1,Morelos,85.8759199,91.80688507,93.71154463,101.91606496,95.5071187,Cifras definitivas
43,2013,1,Nayarit,98.42891996,98.10653892,99.43906709,99.58670751,99.02809289,Cifras definitivas
43,2013,1,Nuevo León,94.13901951,94.65292684,96.59278419,95.9306379,92.66207404,Cifras definitivas
43,2013,1,Oaxaca,100.10282796,106.98762239,98.97807312,101.09451196,100.06139997,Cifras definitivas
43,2013,1,Puebla,98.63008653,99.61410876,97.30963276,98.69204304,96.03686465,Cifras definitivas
43,2013,1,Querétaro de Arteaga,97.25520649,97.45006816,99.77091336,99.74274345,99.51424615,Cifras definitivas
43,2013,1,Quintana Roo,99.98154547,100.69068089,100.51257704,94.0546168,94.53671917,Cifras definitivas
43,2013,1,San Luis Potosí,95.65176837,95.69604684,99.23186794,93.64168906,92.92239722,Cifras definitivas
43,2013,1,Sinaloa,86.20236239,93.0970889,96.08767901,98.81849644,94.95239966,Cifras definitivas
43,2013,1,Sonora,91.37829314,90.66108345,96.42263034,96.51431254,93.06163881,Cifras definitivas
43,2013,1,Tabasco,93.04413855,94.23033184,96.79765386,96.33570772,93.2507049,Cifras definitivas
43,2013,1,Tamaulipas,91.79532035,93.90096327,99.3638261,97.81503927,97.19276552,Cifras definitivas
43,2013,1,Tlaxcala,104.63012046,110.42375001,107.03283951,100.67152585,107.75159269,Cifras definitivas
43,2013,1,Veracruz de Ignacio de la Llave,95.83325758,101.69830377,99.96179047,101.42576448,101.38701017,Cifras definitivas
43,2013,1,Yucatán,89.76954538,94.93461337,98.82170241,96.66924049,95.53018916,Cifras definitivas
43,2013,1,Zacatecas,95.20255955,98.26939474,98.60860967,98.9062254,97.53005374,Cifras definitivas
43,2013,2,Aguascalientes,92.71497129,104.79174804,97.17992886,94.40775951,91.74539353,Cifras definitivas
43,2013,2,Baja California,92.44956382,91.34450799,99.16702708,93.05962842,92.28446692,Cifras definitivas
43,2013,2,Baja California Sur,97.33981957,91.15809093,96.88832189,89.24663811,86.46957001,Cifras definitivas
43,2013,2,Campeche,81.39883955,86.34545005,100.24234544,87.23993082,87.45135281,Cifras definitivas
43,2013,2,Coahuila de Zaragoza,93.23777387,92.38790661,99.56939814,91.17045078,90.77786912,Cifras definitivas
43,2013,2,Colima,94.60856769,91.8323869,98.60210418,95.06196176,93.73309457,Cifras definitivas
43,2013,2,Chiapas,92.17431424,89.99871557,98.27152076,94.14982684,92.52246663,Cifras definitivas
43,2013,2,Chihuahua,97.25528938,93.14832416,98.97764157,92.67773215,91.73023354,Cifras definitivas
43,2013,2,Ciudad de México,92.0225201,92.68509087,98.60736056,94.40261937,93.08793126,Cifras definitivas
43,2013,2,Durango,94.96456769,98.00971876,102.28728546,91.23556323,93.322381,Cifras definitivas
43,2013,2,Guanajuato,94.09878413,88.70701634,99.20918067,97.1230563,96.3549884,Cifras definitivas
43,2013,2,Guerrero,96.53571934,92.52522385,102.19046951,96.75523707,98.87463104,Cifras definitivas
43,2013,2,Hidalgo,98.49905095,95.20223466,102.62759958,94.88706158,97.38031361,Cifras definitivas
43,2013,2,Jalisco,96.26014616,92.0495163,98.74136784,94.75913498,93.56646603,Cifras definitivas
43,2013,2,México,92.95071299,90.32761374,99.17788069,95.0281057,94.24686129,Cifras definitivas
43,2013,2,Michoacán de Ocampo,88.5660229,89.59502256,101.48184801,94.55121705,95.95232238,Cifras definitivas
43,2013,2,Morelos,82.81474464,86.44522821,94.64878056,98.09429877,92.84505758,Cifras definitivas
43,2013,2,Nayarit,93.59526495,90.17832653,97.77707538,94.82897439,92.72099777,Cifras definitivas
43,2013,2,Nuevo León,93.46129287,90.12998107,97.55534991,94.07776699,91.77789477,Cifras definitivas
43,2013,2,Oaxaca,93.25816015,92.75914529,99.06055305,95.1980786,94.30374315,Cifras definitivas
43,2013,2,Puebla,94.18851434,92.39690725,99.85084156,93.81038554,93.67045943,Cifras definitivas
43,2013,2,Querétaro de Arteaga,98.54544493,95.11987514,99.5804691,97.47038108,97.06146271,Cifras definitivas
43,2013,2,Quintana Roo,93.88232397,96.53829368,101.34576135,91.07823884,92.30393458,Cifras definitivas
43,2013,2,San Luis Potosí,113.45512939,100.03220487,100.11389886,93.22570046,93.33188347,Cifras definitivas
43,2013,2,Sinaloa,91.62591361,94.32805928,98.47473176,93.98968166,92.5560869,Cifras definitivas
43,2013,2,Sonora,87.21182012,83.65036439,97.56419446,93.21920966,90.94857099,Cifras definitivas
43,2013,2,Tabasco,90.017806,87.02848696,97.23805657,96.03043484,93.37812855,Cifras definitivas
43,2013,2,Tamaulipas,92.67328207,92.6887796,99.83504023,93.80655904,93.65181596,Cifras definitivas
43,2013,2,Tlaxcala,96.57364215,99.42589436,103.77714407,101.70269528,105.5441526,Cifras definitivas
43,2013,2,Veracruz de Ignacio de la Llave,89.67822087,92.62637224,100.1959752,94.79181359,94.97758204,Cifras definitivas
43,2013,2,Yucatán,90.73758625,87.41519993,99.74561979,93.73851756,93.50006532,Cifras definitivas
43,2013,2,Zacatecas,86.50283321,88.55955175,98.38386074,95.68291141,94.13654231,Cifras definitivas
43,2013,3,Aguascalientes,90.64952355,94.3915214,98.36717823,95.07638009,93.52395226,Cifras definitivas
43,2013,3,Baja California,94.82490258,95.18684936,99.49988544,91.9019061,91.44229129,Cifras definitivas
43,2013,3,Baja California Sur,106.77079981,97.87848658,98.37415525,93.33880636,91.82126228,Cifras definitivas
43,2013,3,Campeche,78.34586436,91.71594344,99.28818513,90.74413443,90.09820419,Cifras definitivas
43,2013,3,Coahuila de Zaragoza,94.05959016,94.14366872,99.38876499,93.97634788,93.40193154,Cifras definitivas
43,2013,3,Colima,104.12727432,100.0295599,97.8598671,100.17578199,98.03188712,Cifras definitivas
43,2013,3,Chiapas,96.998927,96.25518568,97.74891199,96.22163643,94.05560271,Cifras definitivas
43,2013,3,Chihuahua,95.42629634,94.65392554,100.06034587,92.23796515,92.29362695,Cifras definitivas
43,2013,3,Ciudad de México,96.2046773,95.79246917,98.38767425,98.78157307,97.18889233,Cifras definitivas
43,2013,3,Durango,99.89458957,100.16065361,101.81541943,94.67434871,96.39308523,Cifras definitivas
43,2013,3,Guanajuato,96.07178426,92.26484311,98.18030149,98.71785636,96.921489,Cifras definitivas
43,2013,3,Guerrero,98.31715199,97.91235932,98.05185413,100.29824903,98.34429283,Cifras definitivas
43,2013,3,Hidalgo,103.02139761,98.22166158,100.83537242,95.58494998,96.38344029,Cifras definitivas
43,2013,3,Jalisco,92.59576068,92.85989842,99.09349234,96.24299075,95.37054067,Cifras definitivas
43,2013,3,México,99.24175579,97.81083194,98.12865364,93.55997973,91.80914845,Cifras definitivas
43,2013,3,Michoacán de Ocampo,92.54506377,94.48789102,101.16153046,98.52080436,99.66515351,Cifras definitivas
43,2013,3,Morelos,87.15244342,94.60827625,95.81148047,101.20107637,96.96224952,Cifras definitivas
43,2013,3,Nayarit,99.80704353,94.95767974,99.00251563,96.92197731,95.95519574,Cifras definitivas
43,2013,3,Nuevo León,96.44141151,96.84403267,97.06912317,95.96399812,93.15141153,Cifras definitivas
43,2013,3,Oaxaca,97.25078398,98.13926234,99.46563581,96.07342806,95.56004606,Cifras definitivas
43,2013,3,Puebla,95.85022278,99.64103524,98.61812162,97.19349045,95.85039462,Cifras definitivas
43,2013,3,Querétaro de Arteaga,96.26705686,97.44144024,97.29253095,94.25410845,91.70220764,Cifras definitivas
43,2013,3,Quintana Roo,107.3689798,102.7260473,100.11195353,92.97405857,93.07814631,Cifras definitivas
43,2013,3,San Luis Potosí,97.53887781,94.29611247,99.31426472,95.56451661,94.909197,Cifras definitivas
43,2013,3,Sinaloa,87.43068264,88.92385609,97.44627722,95.60197116,93.16056184,Cifras definitivas
43,2013,3,Sonora,93.52580545,88.61697297,98.31408706,92.34998063,90.79304036,Cifras definitivas
43,2013,3,Tabasco,94.5483977,91.70061801,97.56824232,95.14721065,92.83346105,Cifras definitivas
43,2013,3,Tamaulipas,99.29015711,100.99211431,101.00959127,93.90216064,94.85018866,Cifras definitivas
43,2013,3,Tlaxcala,102.63851891,98.94388395,99.67933838,94.67426618,94.37068214,Cifras definitivas
43,2013,3,Veracruz de Ignacio de la Llave,90.53124548,93.77982517,98.33406583,93.34568374,91.7906061,Cifras definitivas
43,2013,3,Yucatán,96.98491577,98.76461791,99.03677101,96.89828506,95.96493269,Cifras definitivas
43,2013,3,Zacatecas,97.39609193,98.39788171,100.14931696,95.29118654,95.43347244,Cifras definitivas
43,2013,4,Aguascalientes,102.70584232,98.71007614,99.66061244,99.01862676,98.68256986,Cifras definitivas
43,2013,4,Baja California,98.01033673,96.48701231,99.4705226,96.40066874,95.89024899,Cifras definitivas
43,2013,4,Baja California Sur,98.79981732,100.28155599,98.48009927,100.43346408,98.90697513,Cifras definitivas
43,2013,4,Campeche,74.58174766,91.54903041,97.63598016,96.2785698,94.00252531,Cifras definitivas
43,2013,4,Coahuila de Zaragoza,101.81461598,99.83619731,99.25196759,96.84863345,96.12417428,Cifras definitivas
43,2013,4,Colima,105.07347711,101.43400762,103.23967843,97.95734256,101.13084546,Cifras definitivas
43,2013,4,Chiapas,104.06439163,101.73625861,97.75211984,98.4496186,96.23658916,Cifras definitivas
43,2013,4,Chihuahua,99.02632065,99.34756955,100.17433572,102.00542329,102.18325518,Cifras definitivas
43,2013,4,Ciudad de México,98.77479877,97.94918202,99.63761263,99.75923565,99.39772078,Cifras definitivas
43,2013,4,Durango,104.04392488,103.03398128,99.95990119,100.82819746,100.78776655,Cifras definitivas
43,2013,4,Guanajuato,97.50219615,94.05683423,99.08873953,98.21866632,97.32363844,Cifras definitivas
43,2013,4,Guerrero,99.95778899,100.46305322,98.06283771,102.67930851,100.69024367,Cifras definitivas
43,2013,4,Hidalgo,105.85989478,107.53623238,101.23232977,109.06227697,110.40628388,Cifras definitivas
43,2013,4,Jalisco,95.9317181,94.5888298,100.06430313,98.60099855,98.66440208,Cifras definitivas
43,2013,4,México,102.35685547,103.45303042,99.27107258,97.74657066,97.0340691,Cifras definitivas
43,2013,4,Michoacán de Ocampo,104.32505821,102.41934233,101.13090896,99.87013594,100.99957626,Cifras definitivas
43,2013,4,Morelos,94.31172422,97.29476494,97.44625803,103.24133372,100.60481645,Cifras definitivas
43,2013,4,Nayarit,99.62472368,100.44735807,99.20931589,100.84579178,100.04842013,Cifras definitivas
43,2013,4,Nuevo León,94.74554142,95.48901065,97.61906417,100.03422014,97.65246955,Cifras definitivas
43,2013,4,Oaxaca,103.88208389,103.84908555,98.80862024,100.78906038,99.58827991,Cifras definitivas
43,2013,4,Puebla,100.38868507,98.27147716,99.39267926,98.26492659,97.66814331,Cifras definitivas
43,2013,4,Querétaro de Arteaga,102.48519993,102.95640115,97.61460346,102.88265421,100.42849494,Cifras definitivas
43,2013,4,Quintana Roo,108.0141552,104.21691419,99.00989668,96.83282695,95.87408192,Cifras definitivas
43,2013,4,San Luis Potosí,102.35019312,100.4479732,99.82178426,97.88928243,97.71482832,Cifras definitivas
43,2013,4,Sinaloa,89.87208774,90.6459779,98.68512666,95.53280351,94.27666815,Cifras definitivas
43,2013,4,Sonora,109.91590589,99.44767925,99.77557121,99.48616504,99.26288944,Cifras definitivas
43,2013,4,Tabasco,100.67556911,96.18179327,98.17446867,99.41738391,97.60248842,Cifras definitivas
43,2013,4,Tamaulipas,96.35454766,97.19425838,100.65867828,98.82222608,99.47314662,Cifras definitivas
43,2013,4,Tlaxcala,104.85989679,104.22211234,101.22542047,98.5860332,99.79412663,Cifras definitivas
43,2013,4,Veracruz de Ignacio de la Llave,100.09047026,97.57016952,98.94474422,98.29431237,97.25705596,Cifras definitivas
43,2013,4,Yucatán,95.81351952,97.08391522,99.52573682,96.71537377,96.25668836,Cifras definitivas
43,2013,4,Zacatecas,100.80330144,105.88938289,100.00317222,103.65397638,103.65726451,Cifras definitivas
43,2013,5,Aguascalientes,109.0538299,101.76937134,99.64084369,112.68269507,112.27798806,Cifras definitivas
43,2013,5,Baja California,106.81632999,106.1638058,99.96580923,111.09225754,111.05427424,Cifras definitivas
43,2013,5,Baja California Sur,98.90225742,97.60568753,99.48005987,107.45531787,106.89661455,Cifras definitivas
43,2013,5,Campeche,93.68086693,87.69038198,97.39586867,105.22541556,102.48520755,Cifras definitivas
43,2013,5,Coahuila de Zaragoza,102.70795175,101.85761353,100.21367389,111.55597107,111.79433705,Cifras definitivas
43,2013,5,Colima,104.01214886,98.42588742,103.23925976,102.19334217,105.50364998,Cifras definitivas
43,2013,5,Chiapas,100.89828423,101.29947852,101.1822969,109.44428308,110.73823945,Cifras definitivas
43,2013,5,Chihuahua,98.26052491,101.67893813,100.15501841,106.6749342,106.84029999,Cifras definitivas
43,2013,5,Ciudad de México,99.12084575,96.12781929,100.13205424,105.6699406,105.80948224,Cifras definitivas
43,2013,5,Durango,104.80138812,104.91236686,98.969111,109.09128226,107.96667223,Cifras definitivas
43,2013,5,Guanajuato,105.71791696,98.95676745,98.75216423,109.11489053,107.7533159,Cifras definitivas
43,2013,5,Guerrero,104.61829822,104.36253718,98.3438704,107.03052932,105.25796504,Cifras definitivas
43,2013,5,Hidalgo,95.49444459,98.76807627,100.93444885,99.63499819,100.56603628,Cifras definitivas
43,2013,5,Jalisco,101.22129985,98.73351588,99.49936826,111.16366183,110.60714126,Cifras definitivas
43,2013,5,México,99.04824666,99.46001353,99.58145826,114.68560683,114.2055997,Cifras definitivas
43,2013,5,Michoacán de Ocampo,103.89674554,103.98693865,100.28335995,107.06098005,107.36434799,Cifras definitivas
43,2013,5,Morelos,91.82840137,102.91052602,100.54075966,129.67644618,130.37768409,Cifras definitivas
43,2013,5,Nayarit,99.52708681,99.52266688,99.20638432,115.05964552,114.14651413,Cifras definitivas
43,2013,5,Nuevo León,97.57464273,99.22421754,98.39074612,111.19751019,109.40805994,Cifras definitivas
43,2013,5,Oaxaca,102.85203993,106.69608708,99.52535067,104.2381237,103.74335814,Cifras definitivas
43,2013,5,Puebla,98.59265442,100.6691085,99.90866161,104.2784646,104.18321833,Cifras definitivas
43,2013,5,Querétaro de Arteaga,101.77519598,100.01318417,98.73602215,115.01278733,113.55905117,Cifras definitivas
43,2013,5,Quintana Roo,99.16832068,99.57298715,99.66026869,108.90559635,108.53560994,Cifras definitivas
43,2013,5,San Luis Potosí,97.4430589,102.54911926,100.01687089,105.98873121,106.00661245,Cifras definitivas
43,2013,5,Sinaloa,136.50008549,124.79590081,101.54838483,110.98128914,112.69970659,Cifras definitivas
43,2013,5,Sonora,131.24843428,122.19456055,102.49837832,111.14307502,113.91984951,Cifras definitivas
43,2013,5,Tabasco,102.81370059,101.3045592,100.1903824,102.27846842,102.47318862,Cifras definitivas
43,2013,5,Tamaulipas,100.85383905,100.37612485,101.21528454,108.16538908,109.47990633,Cifras definitivas
43,2013,5,Tlaxcala,102.08737711,107.98921967,98.46368654,109.0765268,107.40076944,Cifras definitivas
43,2013,5,Veracruz de Ignacio de la Llave,102.04384293,103.28931265,100.80634994,105.54761313,106.39869625,Cifras definitivas
43,2013,5,Yucatán,107.51898216,105.01350507,100.93360082,104.76141631,105.73946975,Cifras definitivas
43,2013,5,Zacatecas,97.22817675,100.69519613,100.72099252,106.18736957,106.95297256,Cifras definitivas
43,2013,6,Aguascalientes,102.8024449,98.75530339,100.36220823,97.46842103,97.82145967,Cifras definitivas
43,2013,6,Baja California,102.50600604,102.31100818,100.57131166,96.83328678,97.38650664,Cifras definitivas
43,2013,6,Baja California Sur,93.12935999,92.48204401,99.93328575,99.784932,99.71836123,Cifras definitivas
43,2013,6,Campeche,156.54996661,121.05408634,99.66824774,97.14430423,96.82202581,Cifras definitivas
43,2013,6,Coahuila de Zaragoza,99.33124935,97.02550917,100.10439537,100.89581312,101.00114368,Cifras definitivas
43,2013,6,Colima,103.4094491,105.87421013,101.76699352,96.96394163,98.6772882,Cifras definitivas
43,2013,6,Chiapas,102.49404583,97.64715608,102.10854216,95.88261329,97.90433862,Cifras definitivas
43,2013,6,Chihuahua,94.38953737,96.32573645,100.34310835,99.35074823,99.69162894,Cifras definitivas
43,2013,6,Ciudad de México,95.6742199,96.68681197,99.48554506,96.31838506,95.82287037,Cifras definitivas
43,2013,6,Durango,99.27143372,95.76837315,99.97562646,100.12707656,100.10267205,Cifras definitivas
43,2013,6,Guanajuato,96.63621236,102.94310181,100.13626457,97.93029632,98.06374062,Cifras definitivas
43,2013,6,Guerrero,100.19943334,99.29783243,100.13898135,99.67145788,99.80998262,Cifras definitivas
43,2013,6,Hidalgo,94.74732523,98.01710462,100.31465826,96.76736255,97.07184905,Cifras definitivas
43,2013,6,Jalisco,95.17799296,97.50931532,100.36528078,96.90055354,97.25451264,Cifras definitivas
43,2013,6,México,97.34949673,95.55574632,99.67664852,95.62380043,95.31459946,Cifras definitivas
43,2013,6,Michoacán de Ocampo,95.82904828,98.53901944,99.12657315,100.69294646,99.81346723,Cifras definitivas
43,2013,6,Morelos,90.3231577,98.45124653,101.77333094,94.76026063,96.44067365,Cifras definitivas
43,2013,6,Nayarit,101.5055338,101.81604182,100.62255742,97.52194846,98.12907859,Cifras definitivas
43,2013,6,Nuevo León,99.77666081,98.33837796,101.48608032,97.03263901,98.47462196,Cifras definitivas
43,2013,6,Oaxaca,98.35431121,97.64337397,99.7737464,103.17116553,102.93773705,Cifras definitivas
43,2013,6,Puebla,97.62248429,96.61302482,100.71316987,97.58581539,98.28176802,Cifras definitivas
43,2013,6,Querétaro de Arteaga,97.34177954,95.7234669,97.70896723,98.6238126,96.36430873,Cifras definitivas
43,2013,6,Quintana Roo,91.9171284,96.77692724,99.4236866,97.78473998,97.22119342,Cifras definitivas
43,2013,6,San Luis Potosí,92.4621377,98.06173797,99.83001174,99.06200122,98.89360745,Cifras definitivas
43,2013,6,Sinaloa,135.37227457,106.95375226,101.91578908,99.47815498,101.38394661,Cifras definitivas
43,2013,6,Sonora,109.09095217,105.04235742,101.81141457,97.42069756,99.18539027,Cifras definitivas
43,2013,6,Tabasco,104.72734122,98.63229286,101.56140501,97.78592476,99.31275909,Cifras definitivas
43,2013,6,Tamaulipas,104.73664763,102.4179252,100.89189612,100.4076121,101.3031437,Cifras definitivas
43,2013,6,Tlaxcala,99.40980724,101.20518542,99.16617258,98.29550667,97.47589178,Cifras definitivas
43,2013,6,Veracruz de Ignacio de la Llave,103.17786791,99.93594584,100.04347499,99.77298391,99.8163602,Cifras definitivas
43,2013,6,Yucatán,99.88990492,98.59385632,100.96992975,96.14772815,97.08029357,Cifras definitivas
43,2013,6,Zacatecas,91.97174098,97.16443036,101.01995915,98.12036108,99.12114868,Cifras definitivas
43,2013,7,Aguascalientes,95.88160407,97.91813555,100.83111284,95.21899756,96.01037487,Cifras definitivas
43,2013,7,Baja California,109.23435115,107.32760589,100.90793036,96.40149164,97.27675005,Cifras definitivas
43,2013,7,Baja California Sur,97.19034837,97.29048279,101.01159115,99.31054317,100.31515984,Cifras definitivas
43,2013,7,Campeche,153.5303321,153.74450722,100.51732731,103.15244696,103.68608274,Cifras definitivas
43,2013,7,Coahuila de Zaragoza,102.47025736,101.37438928,99.95903884,99.02255119,98.9819904,Cifras definitivas
43,2013,7,Colima,102.29065202,103.79257703,100.58162633,97.39280108,97.95926325,Cifras definitivas
